d18o,sss,lat,lon,depth,ref,temp,region,type, 
0.2,34.4,74.5,2,7,Risebrobakken et al (200,-0.94,"GIN Seas, Northeast Atlantic",primary,
0.32,34.59,75,3.98,7,Risebrobakken et al (200,-1.84,"GIN Seas, Northeast Atlantic",primary,
0.33,34.72,75,2.01,11,Risebrobakken et al (200,-1.79,"GIN Seas, Northeast Atlantic",primary,
0.27,34.79,75,-1.02,9,Risebrobakken et al (200,-1.89,"GIN Seas, Northeast Atlantic",primary,
0.18,34.78,75.25,-1.05,9,Risebrobakken et al (200,-1.82,"GIN Seas, Northeast Atlantic",primary,
0.28,34.81,76,-2.99,8,Risebrobakken et al (200,-1.65,"GIN Seas, Northeast Atlantic",primary,
0.19,34.8,76.25,-3.03,11,Risebrobakken et al (200,-1.34,"GIN Seas, Northeast Atlantic",primary,
0.25,34.79,76,-3.99,8,Risebrobakken et al (200,**,"GIN Seas, Northeast Atlantic",primary,
0.29,34.8,75.75,-4.01,2,Risebrobakken et al (200,-1.65,"GIN Seas, Northeast Atlantic",primary,
0.28,34.81,75.75,-4.86,9,Risebrobakken et al (200,-1.06,"GIN Seas, Northeast Atlantic",primary,
0.29,34.78,75.5,-4.01,10,Risebrobakken et al (200,-1.89,"GIN Seas, Northeast Atlantic",primary,
0.34,34.8,75.5,-3.02,10,Risebrobakken et al (200,-1.83,"GIN Seas, Northeast Atlantic",primary,
0.28,34.8,75.75,-3,7,Risebrobakken et al (200,-1.57,"GIN Seas, Northeast Atlantic",primary,
0.28,34.79,75.75,-1.03,10,Risebrobakken et al (200,-1.75,"GIN Seas, Northeast Atlantic",primary,
0.14,34.81,75.26,-2.99,8,Risebrobakken et al (200,-1.81,"GIN Seas, Northeast Atlantic",primary,
0.28,34.74,73.5,-2,10,Risebrobakken et al (200,-1.69,"GIN Seas, Northeast Atlantic",primary,
0.26,34.74,74,-2,10,Risebrobakken et al (200,-1.7,"GIN Seas, Northeast Atlantic",primary,
0.26,34.82,74.55,-2.04,10,Risebrobakken et al (200,-1.42,"GIN Seas, Northeast Atlantic",primary,
0.17,34.58,75,4,10,Risebrobakken et al (200,-1.44,"GIN Seas, Northeast Atlantic",primary,
0.16,34.64,75,2,10,Risebrobakken et al (200,-1.42,"GIN Seas, Northeast Atlantic",primary,
0.19,34.8,75,0,10,Risebrobakken et al (200,-1.55,"GIN Seas, Northeast Atlantic",primary,
0.34,34.81,75,-2,10,Risebrobakken et al (200,-1.54,"GIN Seas, Northeast Atlantic",primary,
0.31,34.7,75,-4.69,10,Risebrobakken et al (200,-1.54,"GIN Seas, Northeast Atlantic",primary,
0.12,35.05,72.25,19.62,20,Risebrobakken et al (200,5.34,"GIN Seas, Northeast Atlantic",primary,
0.04,35.05,72.75,19.52,5,Risebrobakken et al (200,5.39,"GIN Seas, Northeast Atlantic",primary,
0.15,34.56,74.39,17.61,5,Risebrobakken et al (200,-0.03,"GIN Seas, Northeast Atlantic",primary,
0.35,34.58,74.39,17.61,10,Risebrobakken et al (200,0.06,"GIN Seas, Northeast Atlantic",primary,
0.26,34.7,74.39,17.61,20,Risebrobakken et al (200,0.97,"GIN Seas, Northeast Atlantic",primary,
0.19,35.02,74.5,16,5,Risebrobakken et al (200,5.78,"GIN Seas, Northeast Atlantic",primary,
0.32,35.02,74.5,16,10,Risebrobakken et al (200,5.76,"GIN Seas, Northeast Atlantic",primary,
0.12,35.03,74.5,16,20,Risebrobakken et al (200,5.79,"GIN Seas, Northeast Atlantic",primary,
0.44,35.06,74.5,15,5,Risebrobakken et al (200,5.25,"GIN Seas, Northeast Atlantic",primary,
0.32,35.06,74.5,15,10,Risebrobakken et al (200,5.25,"GIN Seas, Northeast Atlantic",primary,
0.3,35.06,74.5,15,20,Risebrobakken et al (200,5.25,"GIN Seas, Northeast Atlantic",primary,
0.52,35.06,74.5,14,5,Risebrobakken et al (200,4.28,"GIN Seas, Northeast Atlantic",primary,
0.2,35.05,74.5,14,20,Risebrobakken et al (200,4.3,"GIN Seas, Northeast Atlantic",primary,
0.33,35.06,74.5,12.5,5,Risebrobakken et al (200,5.26,"GIN Seas, Northeast Atlantic",primary,
0.41,35.06,74.5,12.5,10,Risebrobakken et al (200,5.26,"GIN Seas, Northeast Atlantic",primary,
0.54,35.06,74.5,12.5,20,Risebrobakken et al (200,5.28,"GIN Seas, Northeast Atlantic",primary,
0.45,35.04,74.5,11,5,Risebrobakken et al (200,4.81,"GIN Seas, Northeast Atlantic",primary,
0.34,35.04,74.5,11,10,Risebrobakken et al (200,4.8,"GIN Seas, Northeast Atlantic",primary,
0.36,35.04,74.5,11,20,Risebrobakken et al (200,4.81,"GIN Seas, Northeast Atlantic",primary,
0.23,35.06,74.5,9,5,Risebrobakken et al (200,4.51,"GIN Seas, Northeast Atlantic",primary,
0.36,35.07,74.5,9,10,Risebrobakken et al (200,4.5,"GIN Seas, Northeast Atlantic",primary,
0.25,35.07,74.5,9,20,Risebrobakken et al (200,4.44,"GIN Seas, Northeast Atlantic",primary,
0.41,35.08,74.5,7,5,Risebrobakken et al (200,4.54,"GIN Seas, Northeast Atlantic",primary,
0.34,35.08,74.5,7,10,Risebrobakken et al (200,4.55,"GIN Seas, Northeast Atlantic",primary,
0.2,35.08,74.5,7,20,Risebrobakken et al (200,4.55,"GIN Seas, Northeast Atlantic",primary,
-0.01,35.05,75,7,5,Risebrobakken et al (200,4.28,"GIN Seas, Northeast Atlantic",primary,
0.29,35.07,75,7,10,Risebrobakken et al (200,4.28,"GIN Seas, Northeast Atlantic",primary,
0.27,35.06,75,7,20,Risebrobakken et al (200,4.25,"GIN Seas, Northeast Atlantic",primary,
0.2,34.56,72.5,14.59,5,Risebrobakken et al (200,10.49,"GIN Seas, Northeast Atlantic",primary,
0.18,35.02,72.5,12.93,5,Risebrobakken et al (200,9.16,"GIN Seas, Northeast Atlantic",primary,
0.39,34.94,72.5,11.26,0,Risebrobakken et al (200,10.05,"GIN Seas, Northeast Atlantic",primary,
0.22,35.04,72.5,7.65,5,Risebrobakken et al (200,9.53,"GIN Seas, Northeast Atlantic",primary,
0.27,35.08,72.5,4.24,5,Risebrobakken et al (200,8.3,"GIN Seas, Northeast Atlantic",primary,
0.31,35.07,72.5,2.5,0,Risebrobakken et al (200,8.39,"GIN Seas, Northeast Atlantic",primary,
0.18,34.88,72.5,-1.65,0,Risebrobakken et al (200,6.85,"GIN Seas, Northeast Atlantic",primary,
0.37,35.02,73.5,23,10,Risebrobakken et al (200,8.85,"GIN Seas, Northeast Atlantic",primary,
-0.03,33.9,74.5,18.5,5,Risebrobakken et al (200,1.84,"GIN Seas, Northeast Atlantic",primary,
0.07,34.79,74.5,16.01,5,Risebrobakken et al (200,9.21,"GIN Seas, Northeast Atlantic",primary,
0.31,34.78,74.5,15.5,0,Risebrobakken et al (200,9.65,"GIN Seas, Northeast Atlantic",primary,
0.26,35,74.5,15,0,Risebrobakken et al (200,8.55,"GIN Seas, Northeast Atlantic",primary,
0.17,34.97,74.5,14.01,0,Risebrobakken et al (200,8.4,"GIN Seas, Northeast Atlantic",primary,
0.37,35.06,74.5,12.51,0,Risebrobakken et al (200,7.25,"GIN Seas, Northeast Atlantic",primary,
0.31,35,74.5,11.01,0,Risebrobakken et al (200,8.35,"GIN Seas, Northeast Atlantic",primary,
0.18,35,74.5,11.01,5,Risebrobakken et al (200,8.34,"GIN Seas, Northeast Atlantic",primary,
0.26,35,74.5,11.01,20,Risebrobakken et al (200,8.35,"GIN Seas, Northeast Atlantic",primary,
0.31,35.06,74.5,7.01,0,Risebrobakken et al (200,8.05,"GIN Seas, Northeast Atlantic",primary,
0.29,34.85,75,5,0,Risebrobakken et al (200,6.18,"GIN Seas, Northeast Atlantic",primary,
0.28,34.73,75,3.01,0,Risebrobakken et al (200,5.19,"GIN Seas, Northeast Atlantic",primary,
-0.07,34.63,75,0.99,10,Risebrobakken et al (200,4.75,"GIN Seas, Northeast Atlantic",primary,
0.2,34.59,75,-2.99,5,Risebrobakken et al (200,4.31,"GIN Seas, Northeast Atlantic",primary,
0.12,34.59,75,-2.99,20,Risebrobakken et al (200,4.3,"GIN Seas, Northeast Atlantic",primary,
0.11,34.58,75,-7,10,Risebrobakken et al (200,3.74,"GIN Seas, Northeast Atlantic",primary,
0.17,34.51,75,0.02,10,Risebrobakken et al (200,3.8,"GIN Seas, Northeast Atlantic",primary,
0.2,34.41,75,-11.01,10,Risebrobakken et al (200,3.87,"GIN Seas, Northeast Atlantic",primary,
-1.64,31.26,75.03,-12.85,5,Risebrobakken et al (200,-0.61,"GIN Seas, Northeast Atlantic",primary,
0.1,34.8,74.93,-3.67,10,Schmidt et al (1997),-1,"GIN Seas, Northeast Atlantic",primary,
0.3,35.1,66,-2,10,Schmidt et al (1997),7.1,"GIN Seas, Northeast Atlantic",primary,
0.3,35,75.17,12.4,10,Schmidt et al (1997),7.3,"GIN Seas, Northeast Atlantic",primary,
0.3,35,75.17,12.4,10,Schmidt et al (1997),7.4,"GIN Seas, Northeast Atlantic",primary,
0.3,35,75.17,12.4,10,Schmidt et al (1997),7.4,"GIN Seas, Northeast Atlantic",primary,
0.1,34.9,74.78,13.88,10,Schmidt et al (1997),8.5,"GIN Seas, Northeast Atlantic",primary,
-0.1,34.8,68.5,10.88,10,Schmidt et al (1997),11.7,"GIN Seas, Northeast Atlantic",primary,
-2.23,30.02,65.93,-27.45,6,GEOSECS Ostlund et al (1,1.05,"GIN Seas, Northeast Atlantic",primary,
-2.19,31.57,65.93,-27.45,18,GEOSECS Ostlund et al (1,0.77,"GIN Seas, Northeast Atlantic",primary,
-0.23,33.27,72.04,-8.44,1,GEOSECS Ostlund et al (1,4.11,"GIN Seas, Northeast Atlantic",primary,
0.13,34.5,74.93,-1.12,1,GEOSECS Ostlund et al (1,4.57,"GIN Seas, Northeast Atlantic",primary,
0.33,35.08,70,-0.01,5,GEOSECS Ostlund et al (1,9.42,"GIN Seas, Northeast Atlantic",primary,
0.28,34.65,79.01,8.81,24,Frank (1996),0.55,"GIN Seas, Northeast Atlantic",primary,
0.17,34.41,79,2.16,19,Frank (1996),-1.01,"GIN Seas, Northeast Atlantic",primary,
0.22,34.4,78.99,0.99,23,Frank (1996),-1.1,"GIN Seas, Northeast Atlantic",primary,
-1.03,33.69,79.03,-4.34,22,Frank (1996),-1.81,"GIN Seas, Northeast Atlantic",primary,
-2.56,32.54,78.99,-5.54,19,Frank (1996),-1.78,"GIN Seas, Northeast Atlantic",primary,
-1.58,33.4,75.01,-13.61,16,Frank (1996),-1.79,"GIN Seas, Northeast Atlantic",primary,
-0.1,33.82,71,18,6,Frank (1996),6.94,"GIN Seas, Northeast Atlantic",primary,
0.19,34.73,72,18,0,Frank (1996),6.24,"GIN Seas, Northeast Atlantic",primary,
0.27,35.02,73,18,4,Frank (1996),5.9,"GIN Seas, Northeast Atlantic",primary,
0.19,34.39,73.51,17.38,6,Frank (1996),0.61,"GIN Seas, Northeast Atlantic",primary,
0.19,34.39,73.51,17.38,6,Frank (1996),0.61,"GIN Seas, Northeast Atlantic",primary,
0.2,34.36,78.75,9,9,Ostlund and Hut (1984),5.32,"GIN Seas, Northeast Atlantic",primary,
0.33,34.83,78.75,9,22,Ostlund and Hut (1984),5.24,"GIN Seas, Northeast Atlantic",primary,
0.36,34.81,78.75,8,13,Ostlund and Hut (1984),5.74,"GIN Seas, Northeast Atlantic",primary,
-2.3,30.28,79.57,-4.72,0,Ostlund and Hut (1984),-1.3,"GIN Seas, Northeast Atlantic",primary,
-3.22,31.27,79.73,-6.78,24,Ostlund and Hut (1984),-1.45,"GIN Seas, Northeast Atlantic",primary,
0.08,34.03,79.33,4,11,Ostlund and Hut (1984),2.65,"GIN Seas, Northeast Atlantic",primary,
0.11,34.88,79.33,4,22,Ostlund and Hut (1984),5.08,"GIN Seas, Northeast Atlantic",primary,
0.49,35.01,74,24.97,12,Ostlund and Hut (1984),5.99,"GIN Seas, Northeast Atlantic",primary,
0.49,35.01,74,24.97,17,Ostlund and Hut (1984),5.99,"GIN Seas, Northeast Atlantic",primary,
0.54,35.01,74,24.97,22,Ostlund and Hut (1984),5.99,"GIN Seas, Northeast Atlantic",primary,
-2.84,31.39,79.77,-12.1,12,Ostlund and Grall (1993),-0.96,"GIN Seas, Northeast Atlantic",primary,
-3.07,31.24,79.82,-9.8,12,Ostlund and Grall (1993),-1.18,"GIN Seas, Northeast Atlantic",primary,
-3.05,31.75,79.75,-7.5,25,Ostlund and Grall (1993),-1.4,"GIN Seas, Northeast Atlantic",primary,
-2.85,31.07,79.77,-4.23,9,Ostlund and Grall (1993),-0.7,"GIN Seas, Northeast Atlantic",primary,
-2.48,31.33,79.83,-2.92,19,Ostlund and Grall (1993),-1.28,"GIN Seas, Northeast Atlantic",primary,
-2.5,34.93,79.75,-1.13,23,Ostlund and Grall (1993),1.61,"GIN Seas, Northeast Atlantic",primary,
0.22,34.66,73.98,-2.98,11,Ostlund and Grall (1993),-1.86,"GIN Seas, Northeast Atlantic",primary,
-1.77,33.26,75.55,-11.63,24,Ostlund and Grall (1993),-1.54,"GIN Seas, Northeast Atlantic",primary,
-1.25,32.86,75.38,-10.68,9,Ostlund and Grall (1993),-1,"GIN Seas, Northeast Atlantic",primary,
0.53,33.91,76.53,21.85,0,Ostlund and Grall (1993),4,"GIN Seas, Northeast Atlantic",primary,
0.38,32.87,75.92,25.38,0,Ostlund and Grall (1993),3.5,"GIN Seas, Northeast Atlantic",primary,
-0.11,31.63,78.18,29.3,0,Ostlund and Grall (1993),0.5,"GIN Seas, Northeast Atlantic",primary,
0.05,32.63,78.42,25.92,0,Ostlund and Grall (1993),1.5,"GIN Seas, Northeast Atlantic",primary,
0.04,32.32,79.75,29.3,0,Ostlund and Grall (1993),-1,"GIN Seas, Northeast Atlantic",primary,
0.18,35.05,74.23,28.13,0,Ostlund and Grall (1993),**,"GIN Seas, Northeast Atlantic",primary,
0.3,33.45,77.55,19.1,10,Ostlund and Grall (1993),**,"GIN Seas, Northeast Atlantic",primary,
-0.22,32.48,73.5,8,0,Bauch et al (1995),**,"GIN Seas, Northeast Atlantic",primary,
-10.64,29.8,71.93,-28.55,1,Israelson and Buchardt (,**,"GIN Seas, Northeast Atlantic",primary,
-2.85,33,71.93,-28.55,25,Israelson and Buchardt (,**,"GIN Seas, Northeast Atlantic",primary,
-6.35,27.4,70.85,-24.97,1,Israelson and Buchardt (,**,"GIN Seas, Northeast Atlantic",primary,
-3.9,30.6,70.85,-24.97,10,Israelson and Buchardt (,**,"GIN Seas, Northeast Atlantic",primary,
-5.61,24.2,70.48,-24.68,1,Israelson and Buchardt (,**,"GIN Seas, Northeast Atlantic",primary,
-5.12,25.3,70.48,-24.68,10,Israelson and Buchardt (,**,"GIN Seas, Northeast Atlantic",primary,
-4.16,28,70.18,-22.73,1,Israelson and Buchardt (,**,"GIN Seas, Northeast Atlantic",primary,
-2.6,30.7,70.18,-22.73,10,Israelson and Buchardt (,**,"GIN Seas, Northeast Atlantic",primary,
-0.07,33.42,76.41,16.71,7,CDOHC ID:58AA20000923,2.1,"GIN Seas, Northeast Atlantic",primary,
-0.34,33.69,76.35,16.93,9,CDOHC ID:58AA20000923,2.86,"GIN Seas, Northeast Atlantic",primary,
0.12,34.7,75.85,18.86,7,CDOHC ID:58AA20000923,4.44,"GIN Seas, Northeast Atlantic",primary,
-0.06,33.3,77.4,18.42,6,CDOHC ID:58AA20000923,1.71,"GIN Seas, Northeast Atlantic",primary,
-0.13,33.19,77.53,18.37,6,CDOHC ID:58AA20000923,1.66,"GIN Seas, Northeast Atlantic",primary,
0.05,33.96,77.51,18.69,20,CDOHC ID:58AA20000923,3.03,"GIN Seas, Northeast Atlantic",primary,
0.03,33.49,77.51,18.69,6,CDOHC ID:58AA20000923,2,"GIN Seas, Northeast Atlantic",primary,
0.09,33.8,77.5,19.07,6,CDOHC ID:58AA20000923,2.64,"GIN Seas, Northeast Atlantic",primary,
-0.12,33.29,77.67,18.92,8,CDOHC ID:58AA20000923,1.76,"GIN Seas, Northeast Atlantic",primary,
-0.05,33.59,77.82,18.73,7,CDOHC ID:58AA20000923,2.17,"GIN Seas, Northeast Atlantic",primary,
-0.14,33.28,78.08,19.2,4,CDOHC ID:58AA20000923,1.69,"GIN Seas, Northeast Atlantic",primary,
-0.19,33.25,78.28,19.15,7,CDOHC ID:58AA20000923,1.19,"GIN Seas, Northeast Atlantic",primary,
0.04,33.46,78.28,19.71,8,CDOHC ID:58AA20000923,1.97,"GIN Seas, Northeast Atlantic",primary,
-0.12,33.46,78.28,19.9,5,CDOHC ID:58AA20000923,2.04,"GIN Seas, Northeast Atlantic",primary,
-0.03,33.51,78.22,20.01,5,CDOHC ID:58AA20000923,2.1,"GIN Seas, Northeast Atlantic",primary,
-0.4,33.48,78.18,20.27,6,CDOHC ID:58AA20000923,2.11,"GIN Seas, Northeast Atlantic",primary,
-0.04,33.33,78.13,20.5,5,CDOHC ID:58AA20000923,2,"GIN Seas, Northeast Atlantic",primary,
0,33.65,78.01,20.5,2,CDOHC ID:58AA20000923,2.28,"GIN Seas, Northeast Atlantic",primary,
0.01,33.61,78.01,20,8,CDOHC ID:58AA20000923,2.17,"GIN Seas, Northeast Atlantic",primary,
0.05,33.52,78.01,19.5,7,CDOHC ID:58AA20000923,2.09,"GIN Seas, Northeast Atlantic",primary,
-0.1,33.33,78.01,19,6,CDOHC ID:58AA20000923,1.69,"GIN Seas, Northeast Atlantic",primary,
0.02,33.61,77.95,20.5,6,CDOHC ID:58AA20000923,2.18,"GIN Seas, Northeast Atlantic",primary,
0.13,33.75,77.88,20.13,6,CDOHC ID:58AA20000923,2.28,"GIN Seas, Northeast Atlantic",primary,
0.05,33.63,77.78,19.58,6,CDOHC ID:58AA20000923,1.94,"GIN Seas, Northeast Atlantic",primary,
0.04,34.06,77.63,20.08,7,CDOHC ID:58AA20000923,2.83,"GIN Seas, Northeast Atlantic",primary,
0.08,33.84,77.43,20.68,7,CDOHC ID:58AA20000923,2.44,"GIN Seas, Northeast Atlantic",primary,
-0.03,33.67,77.44,20.36,6,CDOHC ID:58AA20000923,2.08,"GIN Seas, Northeast Atlantic",primary,
-0.25,34.23,77.45,20.04,7,CDOHC ID:58AA20000923,3.3,"GIN Seas, Northeast Atlantic",primary,
0.06,33.84,77.47,19.55,5,CDOHC ID:58AA20000923,2.5,"GIN Seas, Northeast Atlantic",primary,
-0.03,33.8,77.5,19.07,6,CDOHC ID:58AA20000923,2.48,"GIN Seas, Northeast Atlantic",primary,
0.13,34.02,77.32,19.25,8,CDOHC ID:58AA20000923,2.83,"GIN Seas, Northeast Atlantic",primary,
0.04,34.04,77.2,19.3,4,CDOHC ID:58AA20000923,2.88,"GIN Seas, Northeast Atlantic",primary,
0.09,34.54,75.87,20.23,7,CDOHC ID:58AA20000923,3.68,"GIN Seas, Northeast Atlantic",primary,
0.16,34.41,75.96,19.83,7,CDOHC ID:58AA20000923,3.9,"GIN Seas, Northeast Atlantic",primary,
0.09,34.23,76.05,19.68,7,CDOHC ID:58AA20000923,3.7,"GIN Seas, Northeast Atlantic",primary,
0.05,34.13,76.24,19.36,5,CDOHC ID:58AA20000923,3.22,"GIN Seas, Northeast Atlantic",primary,
0.13,34.23,76.34,19.66,6,CDOHC ID:58AA20000923,3.75,"GIN Seas, Northeast Atlantic",primary,
-0.02,34.22,76.34,19.66,6,CDOHC ID:58AA20000923,3.84,"GIN Seas, Northeast Atlantic",primary,
0.16,34.23,76.39,19.1,8,CDOHC ID:58AA20000923,3.63,"GIN Seas, Northeast Atlantic",primary,
0.17,34.39,76.45,19.01,23,CDOHC ID:58AA20000923,4,"GIN Seas, Northeast Atlantic",primary,
0.02,34.01,76.45,19.01,8,CDOHC ID:58AA20000923,3.27,"GIN Seas, Northeast Atlantic",primary,
-0.01,33.74,76.56,18.84,20,CDOHC ID:58AA20000923,2.59,"GIN Seas, Northeast Atlantic",primary,
-0.02,33.7,76.56,18.84,7,CDOHC ID:58AA20000923,2.56,"GIN Seas, Northeast Atlantic",primary,
-0.05,33.78,76.64,18.96,7,CDOHC ID:58AA20000923,2.65,"GIN Seas, Northeast Atlantic",primary,
0.03,33.81,76.76,21.23,6,CDOHC ID:58AA20000923,1.61,"GIN Seas, Northeast Atlantic",primary,
-0.04,33.73,76.72,20.88,16,CDOHC ID:58AA20000923,1.38,"GIN Seas, Northeast Atlantic",primary,
0.01,33.65,76.72,20.88,5,CDOHC ID:58AA20000923,1.03,"GIN Seas, Northeast Atlantic",primary,
0.09,34.16,76.68,20.42,6,CDOHC ID:58AA20000923,2.79,"GIN Seas, Northeast Atlantic",primary,
0.14,34.31,76.64,19.93,5,CDOHC ID:58AA20000923,3.45,"GIN Seas, Northeast Atlantic",primary,
0.18,34.16,76.64,19.74,7,CDOHC ID:58AA20000923,3.35,"GIN Seas, Northeast Atlantic",primary,
0.06,34.27,76.64,19.54,7,CDOHC ID:58AA20000923,3.21,"GIN Seas, Northeast Atlantic",primary,
0.1,34.21,76.64,19.34,6,CDOHC ID:58AA20000923,2.98,"GIN Seas, Northeast Atlantic",primary,
0.07,34.04,76.64,19.14,7,CDOHC ID:58AA20000923,3.15,"GIN Seas, Northeast Atlantic",primary,
-0.1,33.58,77.26,18,5,CDOHC ID:58AA20000923,2.01,"GIN Seas, Northeast Atlantic",primary,
0.07,33.73,77.26,18.5,8,CDOHC ID:58AA20000923,2.37,"GIN Seas, Northeast Atlantic",primary,
0.05,34,77.26,20,5,CDOHC ID:58AA20000923,2.81,"GIN Seas, Northeast Atlantic",primary,
0.09,34.16,77.26,20.5,6,CDOHC ID:58AA20000923,2.41,"GIN Seas, Northeast Atlantic",primary,
0,34.02,77.16,20.69,6,CDOHC ID:58AA20000923,2.19,"GIN Seas, Northeast Atlantic",primary,
-0.17,33.84,77.16,21.2,7,CDOHC ID:58AA20000923,1.8,"GIN Seas, Northeast Atlantic",primary,
-0.02,33.99,77.26,21,6,CDOHC ID:58AA20000923,2.21,"GIN Seas, Northeast Atlantic",primary,
0,33.58,77.34,21.14,6,CDOHC ID:58AA20000923,1.74,"GIN Seas, Northeast Atlantic",primary,
0.07,33.62,77.83,20.69,8,CDOHC ID:58AA20000923,2.11,"GIN Seas, Northeast Atlantic",primary,
-0.11,33.59,79.59,29.54,22,CDOHC ID:58AA20000923,-1.11,"GIN Seas, Northeast Atlantic",primary,
-0.09,33.58,79.59,29.54,7,CDOHC ID:58AA20000923,-1.09,"GIN Seas, Northeast Atlantic",primary,
0.04,33.67,79.62,28.88,22,CDOHC ID:58AA20000923,-0.9,"GIN Seas, Northeast Atlantic",primary,
0.1,33.27,79.62,28.88,22,CDOHC ID:58AA20000923,-1.15,"GIN Seas, Northeast Atlantic",primary,
0.04,33.26,79.62,28.88,7,CDOHC ID:58AA20000923,-1.19,"GIN Seas, Northeast Atlantic",primary,
0.11,33.17,79.67,27.56,5,CDOHC ID:58AA20000923,-0.99,"GIN Seas, Northeast Atlantic",primary,
-0.06,33.06,79.69,27.14,6,CDOHC ID:58AA20000923,-0.86,"GIN Seas, Northeast Atlantic",primary,
0.08,33.58,78.92,25.61,22,CDOHC ID:58AA20000923,-0.63,"GIN Seas, Northeast Atlantic",primary,
0.04,33.48,78.92,25.61,7,CDOHC ID:58AA20000923,-0.78,"GIN Seas, Northeast Atlantic",primary,
0.02,33.58,78.98,25.07,22,CDOHC ID:58AA20000923,-0.53,"GIN Seas, Northeast Atlantic",primary,
0,33.29,79.03,24.54,21,CDOHC ID:58AA20000923,-1,"GIN Seas, Northeast Atlantic",primary,
0.07,33.25,79.03,24.54,6,CDOHC ID:58AA20000923,-1.11,"GIN Seas, Northeast Atlantic",primary,
0.15,33.34,79.09,24.01,19,CDOHC ID:58AA20000923,-0.92,"GIN Seas, Northeast Atlantic",primary,
0.04,33.32,79.09,24.01,5,CDOHC ID:58AA20000923,-0.94,"GIN Seas, Northeast Atlantic",primary,
0.02,33.02,79.15,23.47,5,CDOHC ID:58AA20000923,-1.55,"GIN Seas, Northeast Atlantic",primary,
-0.1,32.98,79.07,23.1,6,CDOHC ID:58AA20000923,-1.56,"GIN Seas, Northeast Atlantic",primary,
-0.13,33.05,79,22.73,6,CDOHC ID:58AA20000923,-1.53,"GIN Seas, Northeast Atlantic",primary,
-0.03,33.48,78.92,22.36,21,CDOHC ID:58AA20000923,-0.63,"GIN Seas, Northeast Atlantic",primary,
-0.14,33.36,78.92,22.36,5,CDOHC ID:58AA20000923,-0.84,"GIN Seas, Northeast Atlantic",primary,
-0.04,33.52,78.78,21.61,25,CDOHC ID:58AA20000923,-0.59,"GIN Seas, Northeast Atlantic",primary,
0.27,33.49,78.78,21.61,4,CDOHC ID:58AA20000923,-0.66,"GIN Seas, Northeast Atlantic",primary,
0,33.17,78.69,22.46,6,CDOHC ID:58AA20000923,-1.12,"GIN Seas, Northeast Atlantic",primary,
-0.07,33.14,78.61,22.71,7,CDOHC ID:58AA20000923,-1.11,"GIN Seas, Northeast Atlantic",primary,
0,33.39,78.52,22.98,8,CDOHC ID:58AA20000923,-0.35,"GIN Seas, Northeast Atlantic",primary,
0.02,33.44,78.43,23.23,24,CDOHC ID:58AA20000923,-0.33,"GIN Seas, Northeast Atlantic",primary,
-0.03,33.45,78.43,23.23,7,CDOHC ID:58AA20000923,-0.32,"GIN Seas, Northeast Atlantic",primary,
0.12,33.33,78.37,22.56,17,CDOHC ID:58AA20000923,0.04,"GIN Seas, Northeast Atlantic",primary,
-0.04,33.33,78.37,22.56,7,CDOHC ID:58AA20000923,0.05,"GIN Seas, Northeast Atlantic",primary,
-0.14,33.39,78.42,22.93,22,CDOHC ID:58AA20000923,-0.1,"GIN Seas, Northeast Atlantic",primary,
-0.07,33.37,78.42,22.93,7,CDOHC ID:58AA20000923,-0.09,"GIN Seas, Northeast Atlantic",primary,
-0.08,33.42,78.32,23.56,5,CDOHC ID:58AA20000923,-0.58,"GIN Seas, Northeast Atlantic",primary,
-0.08,33.3,78.45,24.74,11,CDOHC ID:58AA20000923,-1.07,"GIN Seas, Northeast Atlantic",primary,
-0.04,33.25,78.45,24.74,5,CDOHC ID:58AA20000923,-1.15,"GIN Seas, Northeast Atlantic",primary,
-0.15,33.68,78.52,25.33,6,CDOHC ID:58AA20000923,-0.6,"GIN Seas, Northeast Atlantic",primary,
-0.07,33.63,78.58,25.91,10,CDOHC ID:58AA20000923,-0.64,"GIN Seas, Northeast Atlantic",primary,
-0.22,33.63,78.58,25.91,6,CDOHC ID:58AA20000923,-0.64,"GIN Seas, Northeast Atlantic",primary,
